tipo_req,tempo_segundos,tamanho_bytes
get_reviews,0.3630211353302002,2
get_reviews,0.340595006942749,2
get_reviews,0.3391001224517822,2
get_reviews,0.3455367088317871,2
get_reviews,0.354144811630249,2
get_reviews,0.5780401229858398,2
get_reviews,0.37734484672546387,2
get_reviews,0.3782520294189453,2
get_reviews,0.419903039932251,1477
get_prs,1.2762815952301025,1548166
get_reviews,0.4771153926849365,2
get_reviews,0.3568909168243408,2
get_reviews,0.3458373546600342,2
get_reviews,0.3499598503112793,2
get_reviews,0.341705322265625,2
get_reviews,0.342761754989624,2
get_reviews,0.35302734375,2
get_reviews,0.36179637908935547,2
get_reviews,0.349200963973999,2
get_reviews,0.35810184478759766,2
get_reviews,0.38046765327453613,2
get_reviews,0.36443161964416504,2
get_reviews,0.3750877380371094,2
get_reviews,0.3776071071624756,2
get_reviews,0.35062193870544434,2
get_reviews,0.3299541473388672,2
get_reviews,0.39623475074768066,2
get_reviews,0.3601207733154297,2
get_reviews,0.3265988826751709,2
get_reviews,0.3846268653869629,2
get_reviews,0.34601259231567383,2
get_reviews,0.367234468460083,2
get_reviews,0.3608534336090088,2
get_reviews,0.3451366424560547,2
get_reviews,0.36658358573913574,2
get_reviews,0.3582282066345215,2
get_reviews,0.3398265838623047,2
get_reviews,0.3616771697998047,2
get_reviews,0.3356153964996338,2
get_reviews,0.3437519073486328,2
get_reviews,0.3785574436187744,2
get_reviews,0.33442139625549316,2
get_reviews,0.4254631996154785,1573
get_reviews,0.3622932434082031,2
get_reviews,0.34233784675598145,2
get_reviews,0.34003448486328125,2
get_reviews,0.39184117317199707,2
get_reviews,0.3326420783996582,2
get_reviews,0.3532390594482422,2
get_reviews,0.4845123291015625,1650
get_reviews,0.33832406997680664,2
get_reviews,0.578768253326416,2
get_reviews,0.3545389175415039,2
get_reviews,0.42821478843688965,1784
get_reviews,0.4493229389190674,1607
get_reviews,0.33326148986816406,2
get_reviews,0.37203502655029297,2
get_reviews,0.3760855197906494,2
get_reviews,0.38587331771850586,2
get_reviews,0.4656660556793213,1713
get_reviews,0.3745453357696533,2
get_reviews,0.386913537979126,2
get_reviews,0.3486611843109131,2
get_reviews,0.3841056823730469,2
get_reviews,0.3603334426879883,2
get_reviews,0.5112371444702148,2
get_reviews,0.5268120765686035,2
get_reviews,0.33845996856689453,2
get_reviews,0.35521793365478516,2
get_reviews,0.33676743507385254,2
get_reviews,0.42599034309387207,2
get_reviews,0.37104272842407227,2
get_reviews,0.3456861972808838,2
get_reviews,0.351975679397583,2
get_reviews,0.333294153213501,2
get_reviews,0.3714406490325928,2
get_reviews,0.3718910217285156,2
get_reviews,0.4707977771759033,1652
get_prs,1.718313455581665,1967586
get_reviews,0.3645896911621094,2
get_reviews,0.3405570983886719,2
get_reviews,0.35370779037475586,2
get_reviews,0.34688472747802734,2
get_reviews,0.33823204040527344,2
get_prs,1.0953598022460938,1691984
get_reviews,0.36837315559387207,2
get_reviews,0.34568047523498535,2
get_reviews,0.34538817405700684,2
get_reviews,0.33077406883239746,2
get_reviews,0.3353714942932129,2
get_reviews,0.33729982376098633,2
get_reviews,0.3417208194732666,2
get_reviews,0.3272695541381836,2
get_reviews,0.35565757751464844,2
get_reviews,0.42871522903442383,1666
get_reviews,0.3424994945526123,2
get_reviews,0.32421159744262695,2
get_reviews,0.3448653221130371,2
get_reviews,0.3388512134552002,2
get_reviews,0.3395078182220459,2
get_reviews,0.34322261810302734,2
get_reviews,0.4052410125732422,1660
get_reviews,0.3377561569213867,2
get_reviews,0.569633960723877,2
get_reviews,0.5686779022216797,2
get_reviews,0.32366323471069336,2
get_reviews,0.4050002098083496,1641
get_reviews,0.3573272228240967,2
get_reviews,0.4584231376647949,1660
get_reviews,0.41914820671081543,1660
get_reviews,0.3529021739959717,2
get_reviews,0.42794346809387207,1619
get_prs,0.8923623561859131,1711377
get_reviews,0.3797886371612549,2
get_reviews,0.3665750026702881,2
get_reviews,0.368419885635376,2
get_reviews,0.359816312789917,2
get_reviews,0.37566661834716797,2
get_reviews,0.36330604553222656,2
get_reviews,0.37594151496887207,2
get_prs,0.8841774463653564,1741850
get_reviews,0.36249494552612305,2
get_reviews,0.3549075126647949,2
get_reviews,0.3441929817199707,2
get_reviews,0.36441564559936523,2
get_reviews,0.3432908058166504,2
get_reviews,0.35065340995788574,2
get_reviews,0.4163975715637207,4271
get_reviews,0.6832799911499023,2641
get_reviews,0.34013986587524414,2
get_reviews,0.40413880348205566,2
get_reviews,0.35968828201293945,2
get_reviews,0.3532857894897461,2
get_reviews,0.3373682498931885,2
get_reviews,0.3742842674255371,2
get_reviews,0.5615801811218262,2
get_reviews,0.34975194931030273,2
get_reviews,0.3642885684967041,2
get_reviews,0.3716542720794678,2
get_reviews,0.32807397842407227,2
get_reviews,0.35565686225891113,2
